order_purchase_date,warehouse_id,warehouse_name,carrier_id,carrier_name,sla_tier,shipment_count,sla_breach_count,on_time_count,sla_attainment_pct,avg_delay_days,real_late_delivery_count
2018-08-04,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,2,2,0,0.0,0.0,0
2018-08-04,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,bulky,1,1,0,0.0,0.0,0
2018-08-04,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,3,3,0,0.0,0.0,0
2018-08-04,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,bulky,1,1,0,0.0,0.0,0
2018-08-04,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,standard,2,2,0,0.0,0.0,0
2018-08-04,WH_NORTH,North FC,CAR_B,Carrier B,standard,1,1,0,0.0,0.0,0
2018-08-04,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,1,1,0,0.0,0.0,0
2018-08-04,WH_SOUTH,South FC,CAR_A,Carrier A,fast,1,1,0,0.0,0.0,0
2018-08-04,WH_SOUTH,South FC,CAR_A,Carrier A,standard,2,2,0,0.0,0.0,0
2018-08-04,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,2,2,0,0.0,6.5,1
2018-08-04,WH_SOUTH,South FC,CAR_B,Carrier B,fast,2,2,0,0.0,0.0,0
2018-08-04,WH_SOUTH,South FC,CAR_B,Carrier B,standard,3,2,1,33.33,0.0,0
2018-08-04,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,1,1,0,0.0,0.0,0
2018-08-04,WH_SOUTH,South FC,CAR_C,Carrier C,fast,3,3,0,0.0,0.0,0
2018-08-04,WH_SOUTH,South FC,CAR_C,Carrier C,standard,4,4,0,0.0,0.0,0
2018-08-04,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,2,2,0,0.0,0.0,0
2018-08-04,WH_SOUTH,South FC,CAR_D,Carrier D,fast,1,1,0,0.0,0.0,0
2018-08-04,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,13,9,4,30.77,1.54,1
2018-08-04,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,14,13,1,7.14,0.0,0
2018-08-04,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,30,19,11,36.67,0.8,5
2018-08-04,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,10,4,6,60.0,0.0,0
2018-08-04,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,35,31,4,11.43,0.43,3
2018-08-04,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,19,13,6,31.58,1.21,2
2018-08-04,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,11,8,3,27.27,0.0,0
2018-08-04,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,22,22,0,0.0,0.0,0
2018-08-04,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,26,17,9,34.62,0.42,2
2018-08-04,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,6,2,4,66.67,0.0,0
2018-08-04,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,11,10,1,9.09,1.64,2
2018-08-04,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,3,3,0,0.0,2.33,1
2018-08-05,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,2,2,0,0.0,18.0,1
2018-08-05,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-08-05,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fast,2,2,0,0.0,0.0,0
2018-08-05,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,2,1,1,50.0,0.0,0
2018-08-05,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,standard,4,2,2,50.0,0.0,0
2018-08-05,WH_NORTH,North FC,CAR_A,Carrier A,fast,1,1,0,0.0,0.0,0
2018-08-05,WH_NORTH,North FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-08-05,WH_NORTH,North FC,CAR_B,Carrier B,fast,1,1,0,0.0,0.0,0
2018-08-05,WH_NORTH,North FC,CAR_D,Carrier D,standard,3,3,0,0.0,0.0,0
2018-08-05,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,2,2,0,0.0,0.0,0
2018-08-05,WH_SOUTH,South FC,CAR_A,Carrier A,fast,2,2,0,0.0,0.0,0
2018-08-05,WH_SOUTH,South FC,CAR_A,Carrier A,standard,5,4,1,20.0,0.0,0
2018-08-05,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,3,1,2,66.67,0.0,0
2018-08-05,WH_SOUTH,South FC,CAR_B,Carrier B,fast,3,3,0,0.0,0.0,0
2018-08-05,WH_SOUTH,South FC,CAR_B,Carrier B,standard,7,3,4,57.14,0.0,0
2018-08-05,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,1,1,0,0.0,0.0,0
2018-08-05,WH_SOUTH,South FC,CAR_C,Carrier C,fast,7,7,0,0.0,0.0,0
2018-08-05,WH_SOUTH,South FC,CAR_C,Carrier C,standard,7,4,3,42.86,1.43,2
2018-08-05,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,1,0,1,100.0,0.0,0
2018-08-05,WH_SOUTH,South FC,CAR_D,Carrier D,fast,2,2,0,0.0,0.0,0
2018-08-05,WH_SOUTH,South FC,CAR_D,Carrier D,standard,1,0,1,100.0,0.0,0
2018-08-05,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,17,7,10,58.82,1.53,4
2018-08-05,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,23,19,4,17.39,0.48,3
2018-08-05,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,23,8,15,65.22,0.09,1
2018-08-05,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,15,6,9,60.0,0.0,0
2018-08-05,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,24,19,5,20.83,0.17,2
2018-08-05,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,28,13,15,53.57,0.5,6
2018-08-05,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,9,4,5,55.56,0.11,1
2018-08-05,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,21,18,3,14.29,0.24,2
2018-08-05,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,13,7,6,46.15,0.31,1
2018-08-05,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,9,5,4,44.44,0.22,1
2018-08-05,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,14,12,2,14.29,0.71,2
2018-08-05,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,15,8,7,46.67,0.53,1
2018-08-06,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,bulky,2,1,1,50.0,0.0,0
2018-08-06,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,3,3,0,0.0,0.33,1
2018-08-06,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,2,2,0,0.0,0.0,0
2018-08-06,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fast,2,2,0,0.0,0.0,0
2018-08-06,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,3,2,1,33.33,0.0,0
2018-08-06,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,fast,1,1,0,0.0,0.0,0
2018-08-06,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,standard,1,1,0,0.0,0.0,0
2018-08-06,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,bulky,1,0,1,100.0,0.0,0
2018-08-06,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,standard,3,2,1,33.33,0.0,0
2018-08-06,WH_NORTH,North FC,CAR_B,Carrier B,fast,2,2,0,0.0,0.0,0
2018-08-06,WH_NORTH,North FC,CAR_C,Carrier C,bulky,1,0,1,100.0,0.0,0
2018-08-06,WH_NORTH,North FC,CAR_C,Carrier C,standard,1,1,0,0.0,0.0,0
2018-08-06,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,6,1,5,83.33,0.0,0
2018-08-06,WH_SOUTH,South FC,CAR_A,Carrier A,fast,4,4,0,0.0,0.0,0
2018-08-06,WH_SOUTH,South FC,CAR_A,Carrier A,standard,8,6,2,25.0,0.5,2
2018-08-06,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,4,3,1,25.0,0.0,0
2018-08-06,WH_SOUTH,South FC,CAR_B,Carrier B,fast,9,9,0,0.0,1.11,1
2018-08-06,WH_SOUTH,South FC,CAR_B,Carrier B,standard,9,6,3,33.33,0.0,0
2018-08-06,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,4,1,3,75.0,0.0,0
2018-08-06,WH_SOUTH,South FC,CAR_C,Carrier C,fast,3,3,0,0.0,2.33,1
2018-08-06,WH_SOUTH,South FC,CAR_C,Carrier C,standard,5,5,0,0.0,0.0,0
2018-08-06,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,1,1,0,0.0,0.0,0
2018-08-06,WH_SOUTH,South FC,CAR_D,Carrier D,fast,4,4,0,0.0,0.0,0
2018-08-06,WH_SOUTH,South FC,CAR_D,Carrier D,standard,2,2,0,0.0,0.0,0
2018-08-06,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,23,13,10,43.48,0.87,3
2018-08-06,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,42,35,7,16.67,0.38,5
2018-08-06,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,34,18,16,47.06,0.82,5
2018-08-06,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,26,8,18,69.23,0.65,4
2018-08-06,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,37,31,6,16.22,0.41,6
2018-08-06,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,29,16,13,44.83,0.72,4
2018-08-06,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,15,6,9,60.0,2.87,3
2018-08-06,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,18,14,4,22.22,0.78,3
2018-08-06,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,27,17,10,37.04,0.78,7
2018-08-06,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,2,1,1,50.0,0.0,0
2018-08-06,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,17,15,2,11.76,0.0,0
2018-08-06,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,12,10,2,16.67,0.92,3
2018-08-07,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,bulky,2,2,0,0.0,0.0,0
2018-08-07,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,3,3,0,0.0,0.67,1
2018-08-07,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-08-07,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fast,3,3,0,0.0,0.0,0
2018-08-07,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,bulky,2,1,1,50.0,4.0,1
2018-08-07,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,fast,3,3,0,0.0,0.0,0
2018-08-07,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,standard,1,0,1,100.0,0.0,0
2018-08-07,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,bulky,1,1,0,0.0,0.0,0
2018-08-07,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,fast,2,2,0,0.0,0.0,0
2018-08-07,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,standard,1,1,0,0.0,0.0,0
2018-08-07,WH_NORTH,North FC,CAR_A,Carrier A,fast,1,1,0,0.0,0.0,0
2018-08-07,WH_NORTH,North FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-08-07,WH_NORTH,North FC,CAR_B,Carrier B,fast,1,1,0,0.0,0.0,0
2018-08-07,WH_NORTH,North FC,CAR_C,Carrier C,bulky,1,1,0,0.0,0.0,0
2018-08-07,WH_NORTH,North FC,CAR_C,Carrier C,fast,1,1,0,0.0,0.0,0
2018-08-07,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,3,2,1,33.33,0.0,0
2018-08-07,WH_SOUTH,South FC,CAR_A,Carrier A,fast,3,3,0,0.0,0.0,0
2018-08-07,WH_SOUTH,South FC,CAR_A,Carrier A,standard,7,7,0,0.0,0.0,0
2018-08-07,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,5,3,2,40.0,0.0,0
2018-08-07,WH_SOUTH,South FC,CAR_B,Carrier B,fast,3,3,0,0.0,0.0,0
2018-08-07,WH_SOUTH,South FC,CAR_B,Carrier B,standard,8,8,0,0.0,0.38,1
2018-08-07,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,3,1,2,66.67,0.0,0
2018-08-07,WH_SOUTH,South FC,CAR_C,Carrier C,fast,2,2,0,0.0,0.0,0
2018-08-07,WH_SOUTH,South FC,CAR_C,Carrier C,standard,4,4,0,0.0,0.0,0
2018-08-07,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,3,1,2,66.67,0.67,1
2018-08-07,WH_SOUTH,South FC,CAR_D,Carrier D,fast,1,1,0,0.0,0.0,0
2018-08-07,WH_SOUTH,South FC,CAR_D,Carrier D,standard,1,1,0,0.0,0.0,0
2018-08-07,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,18,6,12,66.67,0.67,4
2018-08-07,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,43,40,3,6.98,0.53,10
2018-08-07,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,44,35,9,20.45,0.41,5
2018-08-07,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,24,8,16,66.67,0.21,2
2018-08-07,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,33,24,9,27.27,0.39,4
2018-08-07,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,31,27,4,12.9,0.39,3
2018-08-07,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,9,4,5,55.56,1.11,2
2018-08-07,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,26,18,8,30.77,0.38,3
2018-08-07,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,21,19,2,9.52,1.14,8
2018-08-07,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,3,0,3,100.0,0.0,0
2018-08-07,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,16,12,4,25.0,0.13,1
2018-08-07,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,18,14,4,22.22,1.22,5
2018-08-08,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,bulky,1,0,1,100.0,0.0,0
2018-08-08,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,3,3,0,0.0,0.0,0
2018-08-08,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,5,5,0,0.0,0.0,0
2018-08-08,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fast,2,2,0,0.0,2.0,1
2018-08-08,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,1,1,0,0.0,0.0,0
2018-08-08,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,bulky,2,1,1,50.0,0.5,1
2018-08-08,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,fast,1,1,0,0.0,0.0,0
2018-08-08,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,fast,2,2,0,0.0,0.0,0
2018-08-08,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,standard,2,2,0,0.0,0.0,0
2018-08-08,WH_NORTH,North FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-08-08,WH_NORTH,North FC,CAR_B,Carrier B,bulky,1,0,1,100.0,0.0,0
2018-08-08,WH_NORTH,North FC,CAR_B,Carrier B,fast,2,2,0,0.0,0.0,0
2018-08-08,WH_NORTH,North FC,CAR_C,Carrier C,fast,1,1,0,0.0,0.0,0
2018-08-08,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,5,1,4,80.0,0.0,0
2018-08-08,WH_SOUTH,South FC,CAR_A,Carrier A,fast,6,5,1,16.67,1.17,1
2018-08-08,WH_SOUTH,South FC,CAR_A,Carrier A,standard,3,2,1,33.33,0.0,0
2018-08-08,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,7,5,2,28.57,0.0,0
2018-08-08,WH_SOUTH,South FC,CAR_B,Carrier B,fast,3,3,0,0.0,2.0,1
2018-08-08,WH_SOUTH,South FC,CAR_B,Carrier B,standard,8,5,3,37.5,0.0,0
2018-08-08,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,1,0,1,100.0,0.0,0
2018-08-08,WH_SOUTH,South FC,CAR_C,Carrier C,fast,1,1,0,0.0,0.0,0
2018-08-08,WH_SOUTH,South FC,CAR_C,Carrier C,standard,4,3,1,25.0,0.0,0
2018-08-08,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,2,1,1,50.0,0.0,0
2018-08-08,WH_SOUTH,South FC,CAR_D,Carrier D,fast,1,1,0,0.0,0.0,0
2018-08-08,WH_SOUTH,South FC,CAR_D,Carrier D,standard,3,3,0,0.0,0.0,0
2018-08-08,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,19,8,11,57.89,0.0,0
2018-08-08,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,23,22,1,4.35,0.13,1
2018-08-08,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,39,30,9,23.08,0.49,8
2018-08-08,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,20,6,14,70.0,0.1,1
2018-08-08,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,30,26,4,13.33,0.03,1
2018-08-08,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,23,15,8,34.78,0.04,1
2018-08-08,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,13,4,9,69.23,0.46,2
2018-08-08,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,25,18,7,28.0,0.2,1
2018-08-08,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,21,12,9,42.86,0.38,2
2018-08-08,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,10,3,7,70.0,0.0,0
2018-08-08,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,7,5,2,28.57,0.0,0
2018-08-08,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,12,8,4,33.33,0.0,0
2018-08-09,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-08-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fast,3,3,0,0.0,0.0,0
2018-08-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,3,1,2,66.67,0.0,0
2018-08-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,bulky,1,0,1,100.0,0.0,0
2018-08-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,standard,1,1,0,0.0,0.0,0
2018-08-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,bulky,1,1,0,0.0,0.0,0
2018-08-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,fast,2,2,0,0.0,0.0,0
2018-08-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,standard,2,2,0,0.0,0.0,0
2018-08-09,WH_NORTH,North FC,CAR_A,Carrier A,fast,1,1,0,0.0,0.0,0
2018-08-09,WH_NORTH,North FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-08-09,WH_NORTH,North FC,CAR_B,Carrier B,fast,1,1,0,0.0,0.0,0
2018-08-09,WH_NORTH,North FC,CAR_C,Carrier C,bulky,1,1,0,0.0,0.0,0
2018-08-09,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,5,1,4,80.0,0.0,0
2018-08-09,WH_SOUTH,South FC,CAR_A,Carrier A,fast,8,8,0,0.0,0.5,1
2018-08-09,WH_SOUTH,South FC,CAR_A,Carrier A,standard,4,3,1,25.0,0.25,1
2018-08-09,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,3,2,1,33.33,0.0,0
2018-08-09,WH_SOUTH,South FC,CAR_B,Carrier B,fast,2,2,0,0.0,0.0,0
2018-08-09,WH_SOUTH,South FC,CAR_B,Carrier B,standard,4,4,0,0.0,0.0,0
2018-08-09,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,2,1,1,50.0,0.0,0
2018-08-09,WH_SOUTH,South FC,CAR_C,Carrier C,fast,2,2,0,0.0,0.0,0
2018-08-09,WH_SOUTH,South FC,CAR_C,Carrier C,standard,2,2,0,0.0,0.0,0
2018-08-09,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,1,1,0,0.0,0.0,0
2018-08-09,WH_SOUTH,South FC,CAR_D,Carrier D,fast,1,1,0,0.0,0.0,0
2018-08-09,WH_SOUTH,South FC,CAR_D,Carrier D,standard,2,2,0,0.0,0.0,0
2018-08-09,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,15,4,11,73.33,0.0,0
2018-08-09,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,24,21,3,12.5,0.17,3
2018-08-09,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,31,23,8,25.81,0.03,1
2018-08-09,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,23,7,16,69.57,0.52,3
2018-08-09,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,30,29,1,3.33,0.13,1
2018-08-09,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,34,23,11,32.35,0.53,1
2018-08-09,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,7,2,5,71.43,1.14,2
2018-08-09,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,18,17,1,5.56,0.0,0
2018-08-09,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,22,14,8,36.36,0.32,3
2018-08-09,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,5,1,4,80.0,0.4,1
2018-08-09,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,7,7,0,0.0,0.0,0
2018-08-09,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,10,6,4,40.0,1.4,2
2018-08-10,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,bulky,2,1,1,50.0,0.0,0
2018-08-10,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,3,3,0,0.0,0.0,0
2018-08-10,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-08-10,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fast,2,2,0,0.0,0.0,0
2018-08-10,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,1,1,0,0.0,0.0,0
2018-08-10,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,bulky,2,2,0,0.0,4.0,1
2018-08-10,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,fast,1,1,0,0.0,0.0,0
2018-08-10,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,standard,1,1,0,0.0,0.0,0
2018-08-10,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,bulky,1,1,0,0.0,0.0,0
2018-08-10,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,fast,2,2,0,0.0,6.0,1
2018-08-10,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,standard,2,2,0,0.0,0.0,0
2018-08-10,WH_NORTH,North FC,CAR_A,Carrier A,fast,2,2,0,0.0,0.0,0
2018-08-10,WH_NORTH,North FC,CAR_B,Carrier B,fast,1,1,0,0.0,0.0,0
2018-08-10,WH_NORTH,North FC,CAR_C,Carrier C,fast,1,1,0,0.0,0.0,0
2018-08-10,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,6,5,1,16.67,0.0,0
2018-08-10,WH_SOUTH,South FC,CAR_A,Carrier A,fast,2,2,0,0.0,0.0,0
2018-08-10,WH_SOUTH,South FC,CAR_A,Carrier A,standard,8,5,3,37.5,0.75,1
2018-08-10,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,6,5,1,16.67,2.5,1
2018-08-10,WH_SOUTH,South FC,CAR_B,Carrier B,fast,10,10,0,0.0,0.0,0
2018-08-10,WH_SOUTH,South FC,CAR_B,Carrier B,standard,8,7,1,12.5,0.0,0
2018-08-10,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,1,0,1,100.0,0.0,0
2018-08-10,WH_SOUTH,South FC,CAR_C,Carrier C,fast,2,2,0,0.0,0.0,0
2018-08-10,WH_SOUTH,South FC,CAR_C,Carrier C,standard,2,2,0,0.0,1.0,1
2018-08-10,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,1,1,0,0.0,0.0,0
2018-08-10,WH_SOUTH,South FC,CAR_D,Carrier D,standard,1,1,0,0.0,0.0,0
2018-08-10,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,16,8,8,50.0,0.19,1
2018-08-10,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,23,22,1,4.35,0.35,1
2018-08-10,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,27,20,7,25.93,0.07,1
2018-08-10,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,12,6,6,50.0,0.83,2
2018-08-10,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,21,20,1,4.76,0.29,1
2018-08-10,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,28,19,9,32.14,0.54,1
2018-08-10,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,7,3,4,57.14,0.86,1
2018-08-10,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,12,12,0,0.0,0.0,0
2018-08-10,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,16,15,1,6.25,0.13,1
2018-08-10,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,2,1,1,50.0,0.0,0
2018-08-10,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,10,10,0,0.0,0.0,0
2018-08-10,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,6,5,1,16.67,2.33,1
2018-08-11,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,3,3,0,0.0,0.0,0
2018-08-11,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-08-11,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,bulky,2,2,0,0.0,0.0,0
2018-08-11,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fast,1,1,0,0.0,0.0,0
2018-08-11,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,2,2,0,0.0,0.0,0
